stateFips,countyFips,cases,date,deaths
16,051,2,2020-03-26,0
16,055,9,2020-03-26,0
16,065,2,2020-03-26,0
16,069,1,2020-03-26,0
16,075,1,2020-03-26,0
16,081,2,2020-03-26,0
16,083,1,2020-03-26,0
16,085,1,2020-03-26,0
17,001,1,2020-03-26,0
17,019,10,2020-03-26,0
17,021,1,2020-03-26,0
17,027,4,2020-03-26,0
17,031,1418,2020-03-26,18
17,035,1,2020-03-26,0
17,037,1,2020-03-26,0
17,041,1,2020-03-26,0
17,043,131,2020-03-26,1
17,063,1,2020-03-26,0
17,077,1,2020-03-26,0
17,085,1,2020-03-26,0
17,089,38,2020-03-26,1
17,091,6,2020-03-26,0
17,093,6,2020-03-26,0
17,099,3,2020-03-26,0
17,097,139,2020-03-26,0
17,105,1,2020-03-26,0
17,107,1,2020-03-26,0
17,119,3,2020-03-26,0
17,123,1,2020-03-26,0
17,111,19,2020-03-26,1
17,113,8,2020-03-26,1
17,133,2,2020-03-26,0
17,143,4,2020-03-26,0
17,161,3,2020-03-26,0
17,167,5,2020-03-26,1
17,163,7,2020-03-26,0
17,177,1,2020-03-26,0
90,017,668,2020-03-26,0
17,189,1,2020-03-26,0
17,195,1,2020-03-26,0
17,197,40,2020-03-26,3
17,201,7,2020-03-26,0
17,203,3,2020-03-26,0
18,001,1,2020-03-26,0
18,003,8,2020-03-26,1
18,005,6,2020-03-26,0
18,011,7,2020-03-26,0
18,013,1,2020-03-26,0
18,019,10,2020-03-26,0
18,033,1,2020-03-26,0
18,029,3,2020-03-26,0
18,031,13,2020-03-26,0
18,035,7,2020-03-26,1
18,037,1,2020-03-26,0
18,039,7,2020-03-26,0
18,041,3,2020-03-26,0
18,043,7,2020-03-26,0
18,045,1,2020-03-26,0
18,047,13,2020-03-26,1
18,051,3,2020-03-26,0
18,053,3,2020-03-26,0
18,057,40,2020-03-26,0
18,059,9,2020-03-26,1
18,061,2,2020-03-26,0
18,063,21,2020-03-26,0
18,067,6,2020-03-26,1
18,071,2,2020-03-26,0
18,073,3,2020-03-26,1
18,079,4,2020-03-26,0
18,081,36,2020-03-26,3
18,091,2,2020-03-26,0
18,089,31,2020-03-26,0
18,093,2,2020-03-26,0
18,095,4,2020-03-26,0
18,097,293,2020-03-26,6
18,099,1,2020-03-26,0
18,103,1,2020-03-26,0
18,105,6,2020-03-26,0
18,107,2,2020-03-26,0
18,109,7,2020-03-26,0
18,113,1,2020-03-26,0
18,115,1,2020-03-26,0
18,117,1,2020-03-26,0
18,119,4,2020-03-26,0
18,127,5,2020-03-26,0
18,129,1,2020-03-26,0
18,133,2,2020-03-26,1
18,137,11,2020-03-26,0
18,139,1,2020-03-26,0
18,143,1,2020-03-26,1
18,145,2,2020-03-26,0
18,141,21,2020-03-26,0
18,149,1,2020-03-26,0
18,153,1,2020-03-26,0
18,157,7,2020-03-26,0
18,159,2,2020-03-26,0
90,018,0,2020-03-26,26
18,163,4,2020-03-26,0
18,167,3,2020-03-26,0
18,171,1,2020-03-26,0
18,173,3,2020-03-26,0
18,175,3,2020-03-26,0
18,177,1,2020-03-26,0
18,179,1,2020-03-26,0
19,001,1,2020-03-26,0
19,005,7,2020-03-26,0
19,007,1,2020-03-26,0
19,011,2,2020-03-26,0
19,013,5,2020-03-26,0
19,019,1,2020-03-26,0
19,027,1,2020-03-26,0
19,031,4,2020-03-26,0
19,033,2,2020-03-26,0
19,043,1,2020-03-26,0
19,049,7,2020-03-26,0
19,057,1,2020-03-26,0
19,061,6,2020-03-26,1
19,065,1,2020-03-26,0
19,081,3,2020-03-26,0
19,085,3,2020-03-26,0
19,087,1,2020-03-26,0
19,099,2,2020-03-26,0
19,103,49,2020-03-26,0
19,109,1,2020-03-26,0
19,113,12,2020-03-26,0
19,123,1,2020-03-26,0
19,133,1,2020-03-26,0
19,139,6,2020-03-26,0
19,145,1,2020-03-26,0
19,153,24,2020-03-26,0
19,155,3,2020-03-26,0
19,157,4,2020-03-26,0
19,163,7,2020-03-26,0
19,167,2,2020-03-26,0
19,169,2,2020-03-26,0
19,171,4,2020-03-26,0
19,179,1,2020-03-26,0
19,181,1,2020-03-26,0
19,183,8,2020-03-26,0
19,191,1,2020-03-26,0
19,193,2,2020-03-26,0
20,011,1,2020-03-26,0
20,015,3,2020-03-26,0
20,021,2,2020-03-26,0
20,037,3,2020-03-26,0
20,043,1,2020-03-26,0
20,045,13,2020-03-26,0
20,059,1,2020-03-26,0
20,085,1,2020-03-26,0
20,087,1,2020-03-26,0
20,091,59,2020-03-26,1
20,103,12,2020-03-26,0
20,107,4,2020-03-26,0
20,111,4,2020-03-26,0
20,123,2,2020-03-26,0
20,127,2,2020-03-26,0
20,133,1,2020-03-26,0
20,149,1,2020-03-26,0
20,155,4,2020-03-26,0
20,161,1,2020-03-26,0
20,173,16,2020-03-26,0
20,177,4,2020-03-26,0
20,191,1,2020-03-26,0
20,207,1,2020-03-26,0
20,209,34,2020-03-26,2
21,003,1,2020-03-26,0
21,005,2,2020-03-26,1
21,015,1,2020-03-26,0
21,017,2,2020-03-26,1
21,025,2,2020-03-26,0
21,035,1,2020-03-26,0
21,037,1,2020-03-26,0
21,047,2,2020-03-26,0
21,049,2,2020-03-26,0
21,059,14,2020-03-26,0
21,067,28,2020-03-26,1
21,073,2,2020-03-26,0
21,093,2,2020-03-26,0
21,097,10,2020-03-26,0
21,101,2,2020-03-26,0
21,111,35,2020-03-26,2
21,113,1,2020-03-26,0
21,117,8,2020-03-26,0
21,125,1,2020-03-26,0
21,141,1,2020-03-26,0
21,143,1,2020-03-26,0
21,151,2,2020-03-26,0
21,159,1,2020-03-26,0
21,145,2,2020-03-26,0
21,165,1,2020-03-26,0
21,173,2,2020-03-26,0
21,177,2,2020-03-26,0
21,179,1,2020-03-26,0
21,185,1,2020-03-26,0
21,199,3,2020-03-26,0
21,209,1,2020-03-26,0
21,213,1,2020-03-26,0
21,215,1,2020-03-26,0
90,021,104,2020-03-26,0
21,227,5,2020-03-26,0
21,233,1,2020-03-26,0
22,001,3,2020-03-26,0
22,003,5,2020-03-26,0
22,005,91,2020-03-26,1
22,007,5,2020-03-26,0
22,009,7,2020-03-26,0
22,011,3,2020-03-26,0
22,013,1,2020-03-26,1
22,015,32,2020-03-26,0
22,017,115,2020-03-26,1
22,019,15,2020-03-26,1
22,025,1,2020-03-26,1
22,027,2,2020-03-26,0
22,031,11,2020-03-26,1
22,033,105,2020-03-26,4
22,037,4,2020-03-26,0
22,039,2,2020-03-26,0
22,043,1,2020-03-26,0
22,045,3,2020-03-26,0
22,047,17,2020-03-26,1
22,049,1,2020-03-26,0
22,051,458,2020-03-26,12
22,053,1,2020-03-26,0
22,055,30,2020-03-26,0
22,057,28,2020-03-26,1
22,061,3,2020-03-26,0
22,063,11,2020-03-26,0
22,065,1,2020-03-26,0
22,067,3,2020-03-26,0
22,069,2,2020-03-26,0
22,071,997,2020-03-26,46
22,073,19,2020-03-26,1
22,075,13,2020-03-26,0
22,077,1,2020-03-26,0
22,079,25,2020-03-26,1
22,083,1,2020-03-26,0
22,087,28,2020-03-26,1
22,089,22,2020-03-26,2
22,093,29,2020-03-26,1
22,095,38,2020-03-26,2
22,097,5,2020-03-26,0
22,099,2,2020-03-26,0
22,101,5,2020-03-26,0
22,103,89,2020-03-26,1
22,105,7,2020-03-26,0
22,109,21,2020-03-26,0
90,022,13,2020-03-26,1
22,111,2,2020-03-26,0
22,113,1,2020-03-26,0
22,115,2,2020-03-26,0
22,117,6,2020-03-26,1
22,119,8,2020-03-26,1
22,121,8,2020-03-26,1
22,127,1,2020-03-26,0
23,001,5,2020-03-26,0
23,005,90,2020-03-26,0
23,007,1,2020-03-26,0
23,011,6,2020-03-26,0
23,013,1,2020-03-26,0
23,015,5,2020-03-26,0
23,017,8,2020-03-26,0
23,019,5,2020-03-26,0
23,023,4,2020-03-26,0
90,023,1,2020-03-26,0
23,027,2,2020-03-26,0
23,031,27,2020-03-26,0
24,003,41,2020-03-26,0
24,005,81,2020-03-26,1
24,510,72,2020-03-26,0
24,009,7,2020-03-26,0
24,011,1,2020-03-26,0
24,013,7,2020-03-26,0
24,015,4,2020-03-26,0
24,017,10,2020-03-26,0
24,021,14,2020-03-26,0
24,023,3,2020-03-26,0
24,025,9,2020-03-26,0
24,027,49,2020-03-26,0
24,029,1,2020-03-26,0
24,031,164,2020-03-26,1
24,033,101,2020-03-26,2
24,035,2,2020-03-26,0
24,039,1,2020-03-26,0
24,037,4,2020-03-26,0
24,041,1,2020-03-26,0
24,043,4,2020-03-26,0
24,045,5,2020-03-26,0
24,047,2,2020-03-26,0
25,001,212,2020-03-26,1
25,003,155,2020-03-26,0
25,005,252,2020-03-26,0
25,009,678,2020-03-26,2
25,011,69,2020-03-26,1
25,013,355,2020-03-26,1
25,015,65,2020-03-26,0
25,017,1129,2020-03-26,4
25,021,608,2020-03-26,2
25,023,364,2020-03-26,0
25,025,1030,2020-03-26,2
90,025,3,2020-03-26,9
25,027,378,2020-03-26,3
26,005,1,2020-03-26,0
26,009,1,2020-03-26,0
26,015,2,2020-03-26,0
26,017,6,2020-03-26,0
26,021,40,2020-03-26,0
26,025,8,2020-03-26,0
26,027,3,2020-03-26,0
26,029,4,2020-03-26,0
26,031,1,2020-03-26,0
26,033,1,2020-03-26,0
26,035,1,2020-03-26,0
26,037,7,2020-03-26,0
26,045,4,2020-03-26,0
26,047,2,2020-03-26,0
26,049,65,2020-03-26,2
26,051,2,2020-03-26,0
26,055,3,2020-03-26,0
26,059,5,2020-03-26,0
26,065,25,2020-03-26,0
26,067,2,2020-03-26,0
26,069,1,2020-03-26,0
26,073,3,2020-03-26,0
26,075,20,2020-03-26,0
26,077,11,2020-03-26,0
26,079,2,2020-03-26,0
26,081,41,2020-03-26,1
26,087,3,2020-03-26,0
26,089,1,2020-03-26,0
26,091,5,2020-03-26,0
26,093,27,2020-03-26,2
26,099,349,2020-03-26,12
26,101,1,2020-03-26,0
26,103,1,2020-03-26,0
26,107,1,2020-03-26,1
26,111,11,2020-03-26,0
26,113,1,2020-03-26,0
26,115,21,2020-03-26,0
26,117,3,2020-03-26,0
26,121,3,2020-03-26,0
26,123,2,2020-03-26,0
26,125,775,2020-03-26,17
26,127,1,2020-03-26,0
26,129,2,2020-03-26,0
26,137,7,2020-03-26,0
26,139,20,2020-03-26,0
80,026,7,2020-03-26,0
26,143,1,2020-03-26,0
26,145,10,2020-03-26,0
26,151,1,2020-03-26,0
26,155,1,2020-03-26,0
26,147,16,2020-03-26,0
26,157,2,2020-03-26,1
26,159,2,2020-03-26,1
26,161,104,2020-03-26,3
26,163,1392,2020-03-26,31
26,165,1,2020-03-26,0
27,003,8,2020-03-26,0
27,009,1,2020-03-26,0
27,011,1,2020-03-26,0
27,013,6,2020-03-26,0
27,019,8,2020-03-26,0
27,021,1,2020-03-26,0
27,025,2,2020-03-26,0
27,027,4,2020-03-26,0
27,037,25,2020-03-26,0
27,039,5,2020-03-26,0
27,045,3,2020-03-26,0
27,049,1,2020-03-26,0
27,053,128,2020-03-26,0
27,063,1,2020-03-26,0
27,067,1,2020-03-26,0
27,079,6,2020-03-26,0
27,091,12,2020-03-26,0
27,099,10,2020-03-26,0
27,103,3,2020-03-26,0
27,109,29,2020-03-26,0
27,123,32,2020-03-26,2
27,129,1,2020-03-26,0
27,131,2,2020-03-26,0
27,139,6,2020-03-26,0
27,141,1,2020-03-26,0
27,143,1,2020-03-26,0
27,137,5,2020-03-26,0
27,145,5,2020-03-26,0
27,147,5,2020-03-26,0
27,157,4,2020-03-26,0
27,161,2,2020-03-26,0
27,163,15,2020-03-26,0
27,167,1,2020-03-26,0
27,169,4,2020-03-26,0
27,171,5,2020-03-26,0
28,001,3,2020-03-26,0
28,005,1,2020-03-26,0
28,007,7,2020-03-26,0
28,009,1,2020-03-26,0
28,011,6,2020-03-26,0
28,013,3,2020-03-26,0
28,017,7,2020-03-26,0
28,019,4,2020-03-26,0
28,025,1,2020-03-26,0
28,027,17,2020-03-26,0
28,029,8,2020-03-26,0
28,033,49,2020-03-26,0
28,035,16,2020-03-26,0
28,037,2,2020-03-26,0
28,039,1,2020-03-26,0
28,043,2,2020-03-26,0
28,045,6,2020-03-26,1
28,047,31,2020-03-26,0
28,049,43,2020-03-26,0
28,051,7,2020-03-26,1
28,053,1,2020-03-26,0
28,057,3,2020-03-26,0
28,059,16,2020-03-26,0
28,067,1,2020-03-26,0
28,071,10,2020-03-26,0
28,073,4,2020-03-26,0
28,075,3,2020-03-26,0
28,077,5,2020-03-26,0
28,079,4,2020-03-26,0
28,081,15,2020-03-26,0
28,083,13,2020-03-26,0
28,085,6,2020-03-26,0
28,087,8,2020-03-26,0
28,089,21,2020-03-26,0
28,091,1,2020-03-26,0
28,093,7,2020-03-26,0
28,095,3,2020-03-26,0
28,097,4,2020-03-26,0
28,101,1,2020-03-26,0
28,103,1,2020-03-26,0
28,105,10,2020-03-26,0
28,107,4,2020-03-26,0
28,109,16,2020-03-26,0
28,111,1,2020-03-26,0
28,113,12,2020-03-26,0
28,115,3,2020-03-26,0
28,117,1,2020-03-26,0
28,119,2,2020-03-26,0
28,121,23,2020-03-26,1
28,123,4,2020-03-26,0
28,127,1,2020-03-26,0
28,129,1,2020-03-26,0
28,133,4,2020-03-26,0
28,135,2,2020-03-26,0
28,137,6,2020-03-26,0
28,139,14,2020-03-26,0
28,143,5,2020-03-26,1
28,145,2,2020-03-26,0
28,147,4,2020-03-26,0
28,151,9,2020-03-26,0
28,155,2,2020-03-26,1
28,157,8,2020-03-26,1
28,159,3,2020-03-26,0
28,161,3,2020-03-26,0
28,163,3,2020-03-26,0
29,001,1,2020-03-26,0
29,005,1,2020-03-26,0
29,013,1,2020-03-26,0
29,015,1,2020-03-26,0
29,017,1,2020-03-26,0
29,019,37,2020-03-26,1
29,027,2,2020-03-26,0
29,029,1,2020-03-26,0
29,031,3,2020-03-26,0
29,035,1,2020-03-26,0
29,037,8,2020-03-26,0
29,043,2,2020-03-26,0
29,047,5,2020-03-26,0
29,049,1,2020-03-26,0
29,051,8,2020-03-26,0
29,053,1,2020-03-26,0
29,069,2,2020-03-26,0
29,071,4,2020-03-26,0
29,077,25,2020-03-26,3
29,083,1,2020-03-26,0
29,095,31,2020-03-26,1
29,097,2,2020-03-26,0
29,099,10,2020-03-26,0
29,101,8,2020-03-26,0
29,107,2,2020-03-26,0
29,113,1,2020-03-26,0
29,119,1,2020-03-26,0
29,135,2,2020-03-26,0
29,139,2,2020-03-26,0
29,145,3,2020-03-26,0
29,155,1,2020-03-26,0
29,157,4,2020-03-26,0
29,165,5,2020-03-26,0
29,169,4,2020-03-26,0
29,173,1,2020-03-26,0
29,175,1,2020-03-26,0
29,201,1,2020-03-26,0
29,205,1,2020-03-26,0
29,183,24,2020-03-26,1
29,187,2,2020-03-26,0
29,189,230,2020-03-26,2
29,510,149,2020-03-26,1
29,207,1,2020-03-26,0
29,213,1,2020-03-26,0
30,007,2,2020-03-26,0
30,013,5,2020-03-26,0
30,029,5,2020-03-26,0
30,031,38,2020-03-26,0
30,041,1,2020-03-26,0
30,043,1,2020-03-26,0
30,049,5,2020-03-26,0
30,053,1,2020-03-26,0
30,057,2,2020-03-26,0
30,059,1,2020-03-26,0
30,063,7,2020-03-26,0
30,081,1,2020-03-26,0
30,085,1,2020-03-26,0
30,093,5,2020-03-26,0
30,101,1,2020-03-26,0
30,111,14,2020-03-26,0
31,001,1,2020-03-26,0
31,019,2,2020-03-26,0
31,025,2,2020-03-26,0
31,055,44,2020-03-26,0
31,067,1,2020-03-26,0
31,107,2,2020-03-26,0
31,109,3,2020-03-26,0
31,111,3,2020-03-26,0
31,119,1,2020-03-26,0
31,127,1,2020-03-26,0
31,153,8,2020-03-26,0
31,155,2,2020-03-26,0
31,177,4,2020-03-26,0
32,510,2,2020-03-26,0
32,003,350,2020-03-26,6
32,005,3,2020-03-26,0
32,007,2,2020-03-26,0
32,019,1,2020-03-26,0
32,023,1,2020-03-26,0
90,032,4,2020-03-26,4
32,031,57,2020-03-26,0
33,001,8,2020-03-26,0
33,003,7,2020-03-26,0
33,005,1,2020-03-26,0
33,009,22,2020-03-26,0
33,011,30,2020-03-26,1
33,013,5,2020-03-26,0
33,015,56,2020-03-26,0
33,017,7,2020-03-26,0
33,019,1,2020-03-26,0
34,001,10,2020-03-26,0
34,003,1206,2020-03-26,6
34,005,64,2020-03-26,0
34,007,73,2020-03-26,1
34,009,6,2020-03-26,0
34,011,4,2020-03-26,0
34,013,609,2020-03-26,4
34,015,33,2020-03-26,0
34,017,441,2020-03-26,1
34,019,39,2020-03-26,0
34,021,111,2020-03-26,0
34,023,505,2020-03-26,0
34,025,501,2020-03-26,3
34,027,315,2020-03-26,1
34,029,389,2020-03-26,1
34,031,399,2020-03-26,0
34,033,2,2020-03-26,0
34,035,179,2020-03-26,1
34,037,49,2020-03-26,0
90,034,1478,2020-03-26,91
34,039,432,2020-03-26,0
34,041,31,2020-03-26,0
35,001,48,2020-03-26,0
35,005,4,2020-03-26,0
35,006,1,2020-03-26,0
35,009,1,2020-03-26,0
35,013,13,2020-03-26,0
35,015,1,2020-03-26,1
35,025,1,2020-03-26,0
35,031,3,2020-03-26,0
35,039,2,2020-03-26,0
35,045,8,2020-03-26,0
35,047,1,2020-03-26,0
35,043,8,2020-03-26,0
35,049,17,2020-03-26,0
35,053,2,2020-03-26,0
35,055,3,2020-03-26,0
36,001,171,2020-03-26,0
36,003,2,2020-03-26,0
36,005,3728,2020-03-26,141
36,007,16,2020-03-26,2
36,011,2,2020-03-26,0
36,013,2,2020-03-26,0
36,015,7,2020-03-26,0
36,017,3,2020-03-26,0
36,019,11,2020-03-26,0
36,021,24,2020-03-26,0
36,023,3,2020-03-26,0
36,025,7,2020-03-26,0
36,027,190,2020-03-26,1
36,029,206,2020-03-26,2
36,031,5,2020-03-26,0
36,033,1,2020-03-26,0
36,035,1,2020-03-26,0
36,037,4,2020-03-26,0
36,039,5,2020-03-26,0
36,041,2,2020-03-26,0
36,043,7,2020-03-26,0
36,045,4,2020-03-26,0
36,047,5701,2020-03-26,187
36,051,3,2020-03-26,0
36,053,9,2020-03-26,1
36,055,148,2020-03-26,4
36,057,5,2020-03-26,0
36,059,3914,2020-03-26,17
36,061,4062,2020-03-26,111
36,063,14,2020-03-26,0
36,065,13,2020-03-26,0
36,067,111,2020-03-26,1
36,069,11,2020-03-26,0
36,071,751,2020-03-26,1
36,073,2,2020-03-26,0
36,075,4,2020-03-26,0
36,077,3,2020-03-26,0
36,079,94,2020-03-26,0
36,081,6713,2020-03-26,218
36,083,44,2020-03-26,0
36,085,1189,2020-03-26,43
36,087,1197,2020-03-26,5
36,091,73,2020-03-26,0
36,093,62,2020-03-26,1
36,095,2,2020-03-26,0
36,089,4,2020-03-26,0
36,101,11,2020-03-26,0
36,103,2735,2020-03-26,22
36,105,53,2020-03-26,0
36,107,2,2020-03-26,0
36,109,23,2020-03-26,0
36,111,78,2020-03-26,0
90,036,0,2020-03-26,108
36,113,2,2020-03-26,0
36,115,4,2020-03-26,0
36,117,8,2020-03-26,0
36,119,5944,2020-03-26,1
36,121,7,2020-03-26,1
37,001,5,2020-03-26,0
37,003,1,2020-03-26,0
37,013,3,2020-03-26,0
37,015,4,2020-03-26,0
37,019,11,2020-03-26,0
37,021,16,2020-03-26,0
37,023,1,2020-03-26,0
37,025,20,2020-03-26,2
37,027,3,2020-03-26,0
37,031,4,2020-03-26,0
37,035,7,2020-03-26,0
37,037,12,2020-03-26,0
37,039,3,2020-03-26,0
37,045,2,2020-03-26,0
37,049,3,2020-03-26,0
37,051,9,2020-03-26,0
37,057,4,2020-03-26,0
37,059,2,2020-03-26,0
37,061,2,2020-03-26,0
37,063,90,2020-03-26,0
37,067,17,2020-03-26,0
37,069,5,2020-03-26,0
37,071,9,2020-03-26,0
37,077,3,2020-03-26,0
37,079,3,2020-03-26,0
37,081,29,2020-03-26,0
37,085,10,2020-03-26,1
37,089,7,2020-03-26,0
37,091,2,2020-03-26,0
37,093,2,2020-03-26,0
37,097,15,2020-03-26,0
37,101,9,2020-03-26,0
37,105,2,2020-03-26,0
37,107,3,2020-03-26,0
37,109,1,2020-03-26,0
37,111,4,2020-03-26,0
37,119,216,2020-03-26,0
37,121,1,2020-03-26,0
37,123,3,2020-03-26,0
37,125,2,2020-03-26,0
37,127,4,2020-03-26,0
37,129,13,2020-03-26,0
37,131,6,2020-03-26,0
37,133,5,2020-03-26,0
37,135,27,2020-03-26,0
37,139,1,2020-03-26,0
37,145,1,2020-03-26,0
37,147,10,2020-03-26,0
37,149,1,2020-03-26,0
37,151,7,2020-03-26,0
37,155,2,2020-03-26,0
37,159,10,2020-03-26,0
37,163,2,2020-03-26,0
37,165,1,2020-03-26,0
37,167,2,2020-03-26,0
37,171,1,2020-03-26,0
37,175,2,2020-03-26,0
37,179,27,2020-03-26,0
37,181,2,2020-03-26,0
37,183,107,2020-03-26,0
37,189,4,2020-03-26,0
37,191,2,2020-03-26,0
37,193,1,2020-03-26,0
37,195,8,2020-03-26,0
38,015,22,2020-03-26,0
38,017,6,2020-03-26,0
38,025,1,2020-03-26,0
38,031,1,2020-03-26,0
38,049,1,2020-03-26,0
38,059,8,2020-03-26,0
38,069,2,2020-03-26,0
38,071,3,2020-03-26,0
38,089,3,2020-03-26,0
38,099,1,2020-03-26,0
38,101,3,2020-03-26,0
39,005,1,2020-03-26,0
39,007,3,2020-03-26,0
39,009,1,2020-03-26,0
39,013,3,2020-03-26,0
39,017,21,2020-03-26,0
39,019,3,2020-03-26,0
39,021,2,2020-03-26,0
39,023,2,2020-03-26,1
39,025,6,2020-03-26,0
39,027,2,2020-03-26,0
39,029,5,2020-03-26,1
39,031,4,2020-03-26,0
39,033,1,2020-03-26,0
39,035,259,2020-03-26,3
39,037,1,2020-03-26,0
39,039,2,2020-03-26,0
39,041,15,2020-03-26,0
39,043,3,2020-03-26,1
39,045,6,2020-03-26,0
39,047,1,2020-03-26,0
39,049,109,2020-03-26,5
39,053,1,2020-03-26,1
39,055,7,2020-03-26,0
39,057,3,2020-03-26,1
39,061,53,2020-03-26,2
39,063,2,2020-03-26,0
39,071,1,2020-03-26,0
39,077,3,2020-03-26,0
39,081,1,2020-03-26,0
39,083,2,2020-03-26,0
39,085,19,2020-03-26,0
39,087,1,2020-03-26,0
39,089,5,2020-03-26,0
39,091,2,2020-03-26,0
39,093,44,2020-03-26,0
39,095,35,2020-03-26,2
39,097,3,2020-03-26,0
39,099,51,2020-03-26,4
39,101,4,2020-03-26,0
39,103,24,2020-03-26,0
39,107,1,2020-03-26,0
39,109,20,2020-03-26,2
39,113,14,2020-03-26,3
39,119,1,2020-03-26,0
39,129,2,2020-03-26,0
39,133,8,2020-03-26,0
39,139,4,2020-03-26,0
39,143,1,2020-03-26,0
39,147,1,2020-03-26,0
39,149,1,2020-03-26,0
39,151,16,2020-03-26,2
39,153,50,2020-03-26,3
39,155,12,2020-03-26,1
39,157,3,2020-03-26,0
39,159,3,2020-03-26,0
39,165,10,2020-03-26,0
39,167,1,2020-03-26,0
39,169,2,2020-03-26,0
39,173,6,2020-03-26,0
39,175,1,2020-03-26,0
40,001,2,2020-03-26,0
40,013,1,2020-03-26,0
40,017,6,2020-03-26,0
40,019,1,2020-03-26,0
40,027,39,2020-03-26,3
40,031,3,2020-03-26,0
40,035,1,2020-03-26,0
40,037,10,2020-03-26,0
40,039,3,2020-03-26,0
40,041,1,2020-03-26,0
40,049,2,2020-03-26,0
40,051,2,2020-03-26,0
40,065,1,2020-03-26,0
40,071,11,2020-03-26,0
40,081,1,2020-03-26,0
40,083,3,2020-03-26,0
40,097,2,2020-03-26,0
40,087,2,2020-03-26,0
40,101,4,2020-03-26,0
40,103,2,2020-03-26,0
40,109,73,2020-03-26,2
40,111,2,2020-03-26,0
40,113,3,2020-03-26,0
40,115,1,2020-03-26,0
40,117,10,2020-03-26,1
40,119,5,2020-03-26,0
40,123,1,2020-03-26,0
40,125,2,2020-03-26,0
40,135,1,2020-03-26,0
40,137,1,2020-03-26,0
40,143,41,2020-03-26,1
40,145,6,2020-03-26,0
40,147,5,2020-03-26,0
41,003,6,2020-03-26,0
41,005,21,2020-03-26,2
41,007,2,2020-03-26,0
41,017,15,2020-03-26,0
41,019,3,2020-03-26,0
41,023,1,2020-03-26,0
41,027,1,2020-03-26,0
41,029,4,2020-03-26,0
41,033,4,2020-03-26,0
41,035,1,2020-03-26,0
41,039,7,2020-03-26,1
41,041,1,2020-03-26,0
41,043,26,2020-03-26,1
41,047,57,2020-03-26,2
41,051,45,2020-03-26,2
41,053,6,2020-03-26,0
41,057,1,2020-03-26,0
41,059,2,2020-03-26,0
41,061,1,2020-03-26,0
41,065,1,2020-03-26,0
41,067,104,2020-03-26,3
41,071,7,2020-03-26,0
42,001,7,2020-03-26,0
42,003,133,2020-03-26,2
42,005,1,2020-03-26,0
42,007,13,2020-03-26,0
42,011,36,2020-03-26,0
42,013,1,2020-03-26,0
42,015,2,2020-03-26,0
42,017,110,2020-03-26,0
42,019,19,2020-03-26,1
42,021,1,2020-03-26,0
42,025,2,2020-03-26,0
42,027,9,2020-03-26,0
42,029,84,2020-03-26,0
42,033,2,2020-03-26,0
42,037,3,2020-03-26,0
42,039,1,2020-03-26,0
42,041,15,2020-03-26,0
42,043,13,2020-03-26,0
42,045,156,2020-03-26,2
42,049,5,2020-03-26,0
42,051,8,2020-03-26,0
42,055,5,2020-03-26,0
42,059,3,2020-03-26,0
42,063,1,2020-03-26,0
42,067,1,2020-03-26,0
42,069,28,2020-03-26,2
42,071,21,2020-03-26,0
42,073,1,2020-03-26,0
42,075,4,2020-03-26,0
42,077,63,2020-03-26,1
42,079,36,2020-03-26,1
42,081,1,2020-03-26,0
42,085,3,2020-03-26,0
42,089,67,2020-03-26,2
42,091,313,2020-03-26,3
42,093,4,2020-03-26,0
42,095,56,2020-03-26,3
42,101,475,2020-03-26,1
42,103,15,2020-03-26,0
42,105,1,2020-03-26,0
42,107,9,2020-03-26,0
42,111,2,2020-03-26,0
42,115,1,2020-03-26,0
42,123,1,2020-03-26,0
42,125,12,2020-03-26,0
42,127,6,2020-03-26,0
42,129,24,2020-03-26,0
42,133,21,2020-03-26,0
72,999,64,2020-03-26,2
44,001,6,2020-03-26,0
44,003,9,2020-03-26,0
44,005,12,2020-03-26,1
44,007,91,2020-03-26,0
90,044,33,2020-03-26,0
44,009,14,2020-03-26,0
45,001,3,2020-03-26,0
45,003,2,2020-03-26,0
45,007,19,2020-03-26,0
45,013,26,2020-03-26,0
45,015,5,2020-03-26,0
45,017,1,2020-03-26,0
45,019,52,2020-03-26,1
45,023,1,2020-03-26,0
45,025,3,2020-03-26,0
45,027,5,2020-03-26,1
45,029,1,2020-03-26,0
45,031,8,2020-03-26,0
45,033,1,2020-03-26,0
45,035,4,2020-03-26,0
45,037,1,2020-03-26,0
45,039,3,2020-03-26,0
45,041,5,2020-03-26,2
45,043,2,2020-03-26,0
45,045,50,2020-03-26,0
45,047,2,2020-03-26,0
45,051,20,2020-03-26,1
45,053,2,2020-03-26,0
45,055,63,2020-03-26,1
45,057,6,2020-03-26,0
45,061,2,2020-03-26,0
45,063,18,2020-03-26,1
45,067,1,2020-03-26,0
45,069,1,2020-03-26,0
45,071,1,2020-03-26,0
45,073,2,2020-03-26,0
45,075,9,2020-03-26,0
45,077,6,2020-03-26,0
45,079,59,2020-03-26,0
45,081,1,2020-03-26,0
45,083,9,2020-03-26,0
45,085,10,2020-03-26,2
45,087,1,2020-03-26,0
45,089,1,2020-03-26,0
45,091,18,2020-03-26,0
46,005,14,2020-03-26,0
46,009,1,2020-03-26,0
46,011,1,2020-03-26,0
46,013,2,2020-03-26,0
46,023,1,2020-03-26,0
